subject,code,course,section,type,days,time
CHEM,107,Intro Chem Principles I (ACT),B57,Activity,M,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),B59,Activity,T,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),B69,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),B71,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),B78,Activity,W,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),B91,Activity,M,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),B93,Activity,M,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (LEC),C 2,Lecture,MWF,3:30 pm - 4:30 pm
CHEM,107,Intro Chem Principles I (LEC),C 2,Lecture,R,7:35 pm - 9:35 pm
CHEM,107,Intro Chem Principles I (ACT),C53,Activity,M,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),C54,Activity,M,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),C61,Activity,T,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),C62,Activity,T,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),C66,Activity,T,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),C70,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),C74,Activity,W,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),C77,Activity,W,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),C81,Activity,W,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),C92,Activity,M,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (LEC),D 3,Lecture,MWF,8:30 am - 9:30 am
CHEM,107,Intro Chem Principles I (LEC),D 3,Lecture,R,7:35 pm - 9:35 pm
CHEM,107,Intro Chem Principles I (ACT),D52,Activity,M,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),D58,Activity,M,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),D63,Activity,T,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),D68,Activity,T,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),D71,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),D80,Activity,W,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),D85,Activity,W,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),D86,Activity,R,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),D88,Activity,R,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (LEC),E 4,Lecture,MWF,2:20 pm - 3:20 pm
CHEM,107,Intro Chem Principles I (LEC),E 4,Lecture,R,7:35 pm - 9:35 pm
CHEM,107,Intro Chem Principles I (ACT),E60,Activity,T,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),E64,Activity,T,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),E67,Activity,T,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),E72,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),E73,Activity,T,3:30 pm - 6:30 pm
CHEM,107,Intro Chem Principles I (ACT),E75,Activity,W,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),E76,Activity,W,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),E87,Activity,R,12:00 pm - 3:00 pm
CHEM,107,Intro Chem Principles I (ACT),E89,Activity,M,8:30 am - 11:30 am
CHEM,107,Intro Chem Principles I (ACT),E90,Activity,M,8:30 am - 11:30 am
CHEM,111,Chemical Principles (LEC),A 0,Lecture,MWF,1:10 pm - 2:10 pm
CHEM,111,Chemical Principles (LEC),A 0,Lecture,W,7:00 pm - 9:00 pm
CHEM,111,Chemical Principles (ACT),A53,Activity,R,8:30 am - 11:30 am
CHEM,111,Chemical Principles (ACT),A54,Activity,R,8:30 am - 11:30 am
CHEM,111,Chemical Principles (ACT),A57,Activity,R,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (ACT),A58,Activity,R,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (ACT),A61,Activity,R,3:30 pm - 6:30 pm
CHEM,111,Chemical Principles (ACT),A62,Activity,R,3:30 pm - 6:30 pm
CHEM,111,Chemical Principles (ACT),A63,Activity,F,9:40 am - 12:40 pm
CHEM,111,Chemical Principles (ACT),A64,Activity,F,9:40 am - 12:40 pm
CHEM,111,Chemical Principles (ACT),A65,Activity,F,9:40 am - 12:40 pm
CHEM,111,Chemical Principles (ACT),A66,Activity,F,9:40 am - 12:40 pm
CHEM,111,Chemical Principles (LEC),B 1,Lecture,MWF,12:00 pm - 1:00 pm
CHEM,111,Chemical Principles (LEC),B 1,Lecture,W,7:00 pm - 9:00 pm
CHEM,111,Chemical Principles (ACT),B51,Activity,R,8:30 am - 11:30 am
CHEM,111,Chemical Principles (ACT),B52,Activity,R,8:30 am - 11:30 am
CHEM,111,Chemical Principles (ACT),B55,Activity,R,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (ACT),B56,Activity,R,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (ACT),B59,Activity,R,3:30 pm - 6:30 pm
CHEM,111,Chemical Principles (ACT),B60,Activity,R,3:30 pm - 6:30 pm
CHEM,211,Research in Smart Energy I,A 0,Lecture,MW,12:00 pm - 1:00 pm
CHEM,211,Research in Smart Energy I,A51,Activity,TR,12:00 pm - 3:00 pm
CHEM,231,Organic Chemistry I,90,Lecture,TR,8:30 am - 9:55 am
CHEM,231,Organic Chemistry I,90,Lecture,T,7:35 pm - 9:35 pm
CHEM,231,Organic Chemistry I,91,Lecture,TR,2:50 pm - 4:15 pm
CHEM,231,Organic Chemistry I,91,Lecture,T,7:35 pm - 9:35 pm
CHEM,231,Organic Chemistry I,92,Lecture,TR,4:25 pm - 5:50 pm
CHEM,231,Organic Chemistry I,92,Lecture,T,7:35 pm - 9:35 pm
CHEM,231,Organic Chemistry I,93,Lecture,TR,11:40 am - 1:05 pm
CHEM,231,Organic Chemistry I,93,Lecture,T,7:35 pm - 9:35 pm
CHEM,332,Organic Chemistry II,90,Lecture,TR,1:15 pm - 2:40 pm
CHEM,332,Organic Chemistry II,90,Lecture,W,5:50 pm - 7:50 pm
CHEM,335,Organic Chemistry Lab (LEC),A 0,Lecture,F,1:10 pm - 2:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A51,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A52,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A53,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A54,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Lab (ACT),A55,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Lab (ACT),A56,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Lab (ACT),A57,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A58,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A59,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A60,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A61,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A62,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A63,Activity,R,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Lab (ACT),A64,Activity,R,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Lab (ACT),A65,Activity,R,1:15 pm - 5:15 pm
CHEM,341,Intermediate Inorganic Chem.,90,Lecture,MWF,10:50 am - 11:50 am
CHEM,351,Intro. To Physical Chemistry,90,Lecture,MWF,9:40 am - 10:40 am
CHEM,351,Intro. To Physical Chemistry,90,Lecture,W,7:00 pm - 9:00 pm
CHEM,361,Biophysical Chemistry I,90,Lecture,MWF,8:30 am - 9:30 am
CHEM,361,Biophysical Chemistry I,90,Lecture,W,7:00 pm - 9:00 pm
CHEM,362,Biomedical Chemistry Stream II,A 0,Lecture,TR,2:50 pm - 3:50 pm
CHEM,362,Biomedical Chemistry Stream II,A50,Activity,,TBA
CHEM,362,Biomedical Chemistry Stream II,A51,Activity,,TBA
CHEM,391,Practicum In College Teaching,07,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,12,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,18,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,28,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,29,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,30,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,31,Independent Study,,TBA
CHEM,397,Independent Research,03,Independent Study,,TBA
CHEM,397,Independent Research,04,Independent Study,,TBA
CHEM,397,Independent Research,08,Independent Study,,TBA
CHEM,397,Independent Research,09,Independent Study,,TBA
CHEM,397,Independent Research,10,Independent Study,,TBA
CHEM,397,Independent Research,11,Independent Study,,TBA
CHEM,397,Independent Research,13,Independent Study,,TBA
CHEM,397,Independent Research,16,Independent Study,,TBA
CHEM,397,Independent Research,17,Independent Study,,TBA
CHEM,397,Independent Research,19,Independent Study,,TBA
CHEM,397,Independent Research,20,Independent Study,,TBA
CHEM,397,Independent Research,22,Independent Study,,TBA
CHEM,397,Independent Research,25,Independent Study,,TBA
CHEM,397,Independent Research,26,Independent Study,,TBA
CHEM,397,Independent Research,27,Independent Study,,TBA
CHEM,397,Independent Research,28,Independent Study,,TBA
CHEM,397,Independent Research,30,Independent Study,,TBA
CHEM,397,Independent Research,31,Independent Study,,TBA
CHEM,397,Independent Research,32,Independent Study,,TBA
CHEM,397,Independent Research,33,Independent Study,,TBA
CHEM,411,Techniques for Studying Solids,90,Lecture,MW,4:40 pm - 6:10 pm
CHEM,422,Instrumntl Meth Of Anls (LEC),A 0,Lecture,TR,11:40 am - 12:40 pm
CHEM,422,Instrumntl Meth Of Anls (ACT),A52,Activity,TR,8:30 am - 11:30 am
CHEM,422,Instrumntl Meth Of Anls (ACT),A53,Activity,TR,1:15 pm - 4:15 pm
CHEM,431,Physical Organic Chemistry,90,Lecture,M,6:00 pm - 9:00 pm
CHEM,483S,Organic Topics: Fluorescence,01,Discussion,TR,11:40 am - 1:05 pm
CHEM,484E,Inorg Topics: Energy Materials,01,Discussion,TR,2:50 pm - 4:15 pm
CHEM,485C,Computational Meth inChemistry,01,Discussion,TR,9:40 am - 11:10 am
CHEM,486S,NMR Spectroscopy,90,Lecture,MW,11:00 am - 12:25 pm
CHEM,496,Senior Seminar,90,Lecture,MWF,12:00 pm - 1:00 pm
CHEM,497,Adv Independent Study,03,Independent Study,,TBA
CHEM,497,Adv Independent Study,04,Independent Study,,TBA
CHEM,497,Adv Independent Study,05,Independent Study,,TBA
CHEM,497,Adv Independent Study,08,Independent Study,,TBA
CHEM,497,Adv Independent Study,09,Independent Study,,TBA
CHEM,497,Adv Independent Study,10,Independent Study,,TBA
CHEM,497,Adv Independent Study,11,Independent Study,,TBA
CHEM,497,Adv Independent Study,13,Independent Study,,TBA
CHEM,497,Adv Independent Study,16,Independent Study,,TBA
CHEM,497,Adv Independent Study,17,Independent Study,,TBA
CHEM,497,Adv Independent Study,19,Independent Study,,TBA
CHEM,497,Adv Independent Study,20,Independent Study,,TBA
CHEM,497,Adv Independent Study,22,Independent Study,,TBA
CHEM,497,Adv Independent Study,25,Independent Study,,TBA
CHEM,497,Adv Independent Study,26,Independent Study,,TBA
CHEM,497,Adv Independent Study,27,Independent Study,,TBA
CHEM,497,Adv Independent Study,28,Independent Study,,TBA
CHEM,497,Adv Independent Study,31,Independent Study,,TBA
CHEM,497,Adv Independent Study,32,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,03,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,04,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,08,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,09,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,10,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,11,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,13,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,16,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,17,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,19,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,20,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,22,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,25,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,26,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,27,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,28,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,31,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,32,Independent Study,,TBA
CHEM,511,Techniques for Studying Solids,90,Lecture,MW,4:40 pm - 6:10 pm
CHEM,531,Physical Organic Chemistry,90,Lecture,M,6:00 pm - 9:00 pm
CHEM,581E,Inorg Topics: Energy Materials,01,Discussion,TR,2:50 pm - 4:15 pm
CHEM,581P,Materials for Manufacturing,90,Lecture,TR,1:15 pm - 2:40 pm
CHEM,583S,Organic Topics: Fluorescence,01,Discussion,TR,11:40 am - 1:05 pm
CHEM,585C,Computational Meth inChemistry,01,Discussion,TR,9:40 am - 11:10 am
CHEM,586S,NMR Spectroscopy,90,Discussion,MW,11:00 am - 12:25 pm
CHEM,591,Teaching College Chemistry,18,Independent Study,,TBA
CHEM,593,Frontiers In Chemistry,90,Lecture,F,3:50 pm - 6:00 pm
CHEM,597,Independent Study,03,Independent Study,,TBA
CHEM,597,Independent Study,04,Independent Study,,TBA
CHEM,597,Independent Study,08,Independent Study,,TBA
CHEM,597,Independent Study,09,Independent Study,,TBA
CHEM,597,Independent Study,10,Independent Study,,TBA
CHEM,597,Independent Study,11,Independent Study,,TBA
CHEM,597,Independent Study,13,Independent Study,,TBA
CHEM,597,Independent Study,16,Independent Study,,TBA
CHEM,597,Independent Study,17,Independent Study,,TBA
CHEM,597,Independent Study,19,Independent Study,,TBA
CHEM,597,Independent Study,20,Independent Study,,TBA
CHEM,597,Independent Study,22,Independent Study,,TBA
CHEM,597,Independent Study,25,Independent Study,,TBA
CHEM,597,Independent Study,26,Independent Study,,TBA
CHEM,597,Independent Study,27,Independent Study,,TBA
CHEM,597,Independent Study,31,Independent Study,,TBA
CHEM,597,Independent Study,32,Independent Study,,TBA
CHEM,597,Independent Study,40,Independent Study,,TBA
CHEM,597B,Independent Study,01,Independent Study,,TBA
CHEM,597I,Independent Study,01,Independent Study,,TBA
CHEM,597O,Independent Study,01,Independent Study,,TBA
CHEM,597P,Independent Study,01,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,03,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,04,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,08,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,09,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,10,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,11,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,13,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,16,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,17,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,19,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,20,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,22,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,25,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,26,Independent Study,,TBA
CHEM,598,Pre-Thesis Research,27,Independent Study,,TBA
CHEM,599,Thesis Research,03,Independent Study,,TBA
CHEM,599,Thesis Research,04,Independent Study,,TBA
CHEM,599,Thesis Research,08,Independent Study,,TBA
CHEM,599,Thesis Research,09,Independent Study,,TBA
CHEM,599,Thesis Research,10,Independent Study,,TBA
CHEM,599,Thesis Research,11,Independent Study,,TBA
CHEM,599,Thesis Research,13,Independent Study,,TBA
CHEM,599,Thesis Research,16,Independent Study,,TBA
CHEM,599,Thesis Research,17,Independent Study,,TBA
CHEM,599,Thesis Research,19,Independent Study,,TBA
CHEM,599,Thesis Research,20,Independent Study,,TBA
CHEM,599,Thesis Research,22,Independent Study,,TBA
CHEM,599,Thesis Research,25,Independent Study,,TBA
CHEM,599,Thesis Research,26,Independent Study,,TBA
CHEM,599,Thesis Research,27,Independent Study,,TBA
CHEM,697,Independent Work,03,Independent Study,,TBA
CHEM,697,Independent Work,04,Independent Study,,TBA
CHEM,697,Independent Work,08,Independent Study,,TBA
CHEM,697,Independent Work,09,Independent Study,,TBA
CHEM,697,Independent Work,10,Independent Study,,TBA
CHEM,697,Independent Work,11,Independent Study,,TBA
CHEM,697,Independent Work,13,Independent Study,,TBA
CHEM,697,Independent Work,16,Independent Study,,TBA
CHEM,697,Independent Work,17,Independent Study,,TBA
CHEM,697,Independent Work,19,Independent Study,,TBA
CHEM,697,Independent Work,20,Independent Study,,TBA
CHEM,697,Independent Work,22,Independent Study,,TBA
CHEM,697,Independent Work,25,Independent Study,,TBA
CHEM,697,Independent Work,26,Independent Study,,TBA
CHEM,697,Independent Work,27,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,03,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,04,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,08,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,09,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,10,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,11,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,13,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,16,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,17,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,19,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,20,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,22,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,25,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,26,Independent Study,,TBA
CHEM,698,Pre-Dissertation Research,27,Independent Study,,TBA
CHEM,699,Dissertation Research,03,Independent Study,,TBA
CHEM,699,Dissertation Research,04,Independent Study,,TBA
CHEM,699,Dissertation Research,05,Independent Study,,TBA
CHEM,699,Dissertation Research,08,Independent Study,,TBA
CHEM,699,Dissertation Research,09,Independent Study,,TBA
CHEM,699,Dissertation Research,10,Independent Study,,TBA
CHEM,699,Dissertation Research,11,Independent Study,,TBA
CHEM,699,Dissertation Research,13,Independent Study,,TBA
CHEM,699,Dissertation Research,16,Independent Study,,TBA
CHEM,699,Dissertation Research,17,Independent Study,,TBA
CHEM,699,Dissertation Research,19,Independent Study,,TBA
CHEM,699,Dissertation Research,20,Independent Study,,TBA
CHEM,699,Dissertation Research,22,Independent Study,,TBA
CHEM,699,Dissertation Research,25,Independent Study,,TBA
CHEM,699,Dissertation Research,26,Independent Study,,TBA
CHEM,699,Dissertation Research,27,Independent Study,,TBA
CHIN,101,ElementaryChinese I NoBackgrnd,01,Discussion,MW,10:50 am - 11:50 am
CHIN,101,ElementaryChinese I NoBackgrnd,01,Discussion,TR,10:05 am - 11:30 am
CHIN,101,ElementaryChinese I NoBackgrnd,02,Discussion,MW,3:30 pm - 4:30 pm
CHIN,101,ElementaryChinese I NoBackgrnd,02,Discussion,TR,2:50 pm - 4:15 pm
CHIN,101,ElementaryChinese I NoBackgrnd,03,Discussion,MW,4:40 pm - 5:40 pm
CHIN,101,ElementaryChinese I NoBackgrnd,03,Discussion,TR,4:25 pm - 5:50 pm
CHIN,103,Elementary Chinese I Heritage,90,Lecture,MW,12:00 pm - 1:00 pm
CHIN,103,Elementary Chinese I Heritage,90,Lecture,TR,11:40 am - 1:05 pm
CHIN,103,Elementary Chinese I Heritage,92,Lecture,MW,3:30 pm - 4:30 pm
CHIN,103,Elementary Chinese I Heritage,92,Lecture,TR,2:50 pm - 4:15 pm
CHIN,103,Elementary Chinese I Heritage,93,Lecture,MW,4:40 pm - 5:40 pm
CHIN,103,Elementary Chinese I Heritage,93,Lecture,TR,4:25 pm - 5:50 pm
CHIN,203,Intermediate Chinese I,01,Discussion,MW,9:40 am - 10:40 am
CHIN,203,Intermediate Chinese I,01,Discussion,TR,10:05 am - 11:05 am
CHIN,203,Intermediate Chinese I,02,Discussion,MW,10:50 am - 11:50 am
CHIN,203,Intermediate Chinese I,02,Discussion,TR,11:40 am - 12:40 pm
CHIN,203,Intermediate Chinese I,03,Discussion,MW,12:00 pm - 1:00 pm
CHIN,203,Intermediate Chinese I,03,Discussion,TR,1:15 pm - 2:15 pm
CHIN,305,Advanced Chinese I,01,Discussion,TR,1:15 pm - 2:40 pm
CHIN,305,Advanced Chinese I,02,Discussion,TR,2:50 pm - 4:15 pm
